id,film,date,score,review,is_english
158470,Captain Marvel,2019-05-27,5,"Not what I thought it would be\, well actually I never knew anything about this one. But I liked it!",True
152750,Captain Marvel,2019-03-09,0,Main character was too stoic and I didn't like the way Nick Fury was treated.,True
153509,Captain Marvel,2019-03-09,2,MEDIOCRITY TO THE EXTREME!!!!!,True
159122,Captain Marvel,2019-03-09,2,Ok not great best part is the credit scenes.,True
194875,Captain Marvel,2019-03-12,5,"We took our daughter to see this\, she is 8 and this was her first time seeing a movie in theater. She has already asked to go back and see it again\, my boys are asking when they can go see it\, and we were all very impressed with the cinematography\, story telling\, and special effects.",True
163383,Captain Marvel,2019-03-08,4,"Probably the best origin story so far from within the mcu. But still not as good as it could have been. Worth watching regardless\, just for the great lines and delivery from Brie Larson alone.",True
110649,Captain Marvel,2019-03-08,2,Boring movie. Brie Larson disappointed with her expressionless face. Samuel L Jackson was great in the film. Loved the tribute intro to Stan Lee and de-aging of Fury. Watch the end credit scene from YouTube once they are available and you can safely skip this filler movie.,True
187001,Captain Marvel,2019-03-11,4,"This movie was so much fun!\nIt is an origin story\, so you need to cut it a little slack\, however seeing Fury and Colson before they even knew heroes existed is pretty cool.\nAnd Goose rocks.\n\nCan't wait until my daughter is old enough to watch it with me!",True
158213,Captain Marvel,2019-03-11,4,"Not the best Marvel movie to date\, but still excellent. Brie Larson was great and Samuel L was terrific. Seems the slightly pieced together storytelling worked. Another wonderful addition to the MCU.",True
155904,Captain Marvel,2019-04-30,4,Nice addition to the Marvel franchise. Underrated as much as Black Panther was overrated. Don’t let the political nut jobs fool you.,True
126300,Captain Marvel,2019-03-09,5,Great pic. Lots of action and humor,True
124302,Captain Marvel,2019-03-10,5,"Great action\, reasonable story\, and good character development. Just fun to watch and enjoy\, what more do you really want in entertainment.",True
177254,Captain Marvel,2019-03-25,4,"The movie was great \, I have watch it twice in the theaters now 🥰",True
110558,Captain Marvel,2019-03-09,0,"boring\, derivative and ugly movie. much better out there in MCU.",True
192528,Captain Marvel,2019-04-05,1,Very slow and boring. No need to watch this movie to enjoy Endgame.,True
146811,Captain Marvel,2019-03-12,4,I was positively surprised. Why only 61% audience score? Loved skrulls and Nick Fury. Carol Danvers was a real badass.,True
128534,Captain Marvel,2019-03-11,0,"Horrific movie\, a shame to the MCU. It is literally a cardboard cutout of a superhero\, she never has a real challenge\, thus making the movie boring and annoying. The plot is clichÃ¨\, everything is predictable\,\, you could predict every scene\, every new form. 0/10 kill this movie",True
120726,Captain Marvel,2019-03-11,0,"fell asleep\, worse then the new star wars movies",True
128695,Captain Marvel,2020-08-30,0,How has this been green lit for a sequel?  Garbage.,True
104475,Captain Marvel,2019-05-13,4,A perfect introduction to Captain Marvel in the MCU.,True
115540,Captain Marvel,2019-03-09,2,"Didn't feel like a Marvel film. Felt like a no-brand\, non-franchised movie. The superhero wasn't badass and felt more like a sidekick. The writing was meh. Acting was bad. The role was too big for the writers/directors/Brie. No great back and forth lines like in other Marvel films. Felt like a small time movie until the post-credit teaser.",True
186827,Captain Marvel,2019-03-09,2,"This movie was okay\, definitely in the lower tier when it comes to the MCU.",True
153140,Captain Marvel,2019-03-09,0,Marvel need to go back to the drawing boards.,True
100977,Captain Marvel,2019-03-10,4,A little feminism but good action.,True
193641,Captain Marvel,2019-04-04,0,"Wasn’t that good of a movie \, I really tried to like It ",True
121121,Captain Marvel,2019-10-03,1,Finally saw it. Wish I hadn't. ,True
110797,Captain Marvel,2019-03-29,2,"Boring. Was lured to watch it as filler before Avengers Endgame\, but it was totally not required. A waste of money.",True
176839,Captain Marvel,2019-03-12,2,"The movie just seemed like it couldve been so much more. i wasnt a fan of brie larson's near emotionless performance\, the plot felt rushed and the power levels of capt.marvel seem to be too imbalanced. just wasnt on the same level as marvels other recent movies. i enjoyed watching how it all tied in together and set up end game but away from that it wasnt for me.",True
125525,Captain Marvel,2019-03-10,4,"Great movie...hits all the entertainment factors for a date night movie or a movie to see with family. This movie is also a great segway movie to avengers endgame. Brie was spot on for the type of character required for the movie\, and I was super impressed by the subtle effects. Plot was seemingly predictable until...",True
111124,Captain Marvel,2019-04-04,2,"Brie Larson's performance was lackluster and she failed to demonstrate the presence of a true hero.\nThere was no character arc for her character and thus the movie felt very flat to me.\nThis should have been a better movie.\nPlus all the bits about women vs men was distracting. Use of No Doubt's \""Just A Girl\"" for one of the big fight scenes was lame as hell (and I love that song).",True
121629,Captain Marvel,2019-03-20,2,For a marvel movie it was meh.,True
166777,Captain Marvel,2019-03-12,2,"She ain’t no Wonder Woman! Let me say up front I have been a fan of comic super hero’s for just about 60 years. and.. the more I think about this movie the more disappointed I get. When all else failed for the Avengers and Mankind then Fury sends out his last beacon of hope for the world... This is what we get?? Totally Underwhelming.. same powers as all the others.. maybe just a little more juice.. but that’s it! No character\, no depth\, no heart\, no leadership.. if she comes in as the vaulted leader of The Avengers in rescuing the world in the Upcoming film.. it seems it will be little more than a sad joke. If it’s true that there is a rivalry between DC and Marvel.. Wonder Woman won by a mile. ",True
155404,Captain Marvel,2019-03-11,5,"My husband and I just saw Captain Marvel. He gave it an 8 out of 10 and I give it a 10. It's funny\, action-packed\, and just what an MCU movie should be. Brie Larson is awesome and her character development is outstanding! She works well with Samuel L.",True
183595,Captain Marvel,2019-09-18,0,This movie completely missed the mark instead of being entertaining it felt more like a political rally so please keep the politics out of movies in general on both sides ,True
105869,Captain Marvel,2019-03-23,4,"A solid origin story. The pacing is different than the sequels and team-ups we’ve seen for the last five years. Not as funny\, but interesting all the same. This may surprise some MCU fans. But it fits in well and sheds some light on the MCU future. ",True
151667,Captain Marvel,2019-03-11,5,Loved it. One of the best origin films in the MCU. Brie Larson is amazing in the role. Another MCU hit. Can't wait to see more of Captain Marvel,True
123013,Captain Marvel,2019-09-06,2,God that's wasn't good. I was trying to catch up to the hype train but this was trash. I feel like it's barely better than the hulk or Black Panther. ,True
151361,Captain Marvel,2019-12-27,5,Loved it. Fits perfectly in the marvel universe and a great intro to the character,True
156863,Captain Marvel,2019-03-15,4,Not amazing but not terrible.,True
179271,Captain Marvel,2019-09-08,2,The story was quite base without intrigue. Making a hero too powerful defeats the story arc. Many characters including Marvel were flat and not very endearing. ,True
138821,Captain Marvel,2019-03-09,5,"I REALLY enjoyed Captain Marvel. The negative feedback is actually a little ridiculous. \nI had a lot of fun watching the movie start to finish. Great twists\, great story arc and great finish. For an origin story\, what more can you ask for? I really like Brie Larson as Captain Marvel\, and her relationship with Fury. \nGreat set up to see her in EndGame too. \nItâ(TM)s probably a 9.5/10 would recommend.",True
147025,Captain Marvel,2019-12-18,1,"I was upset because my boyfriend didn't want to watch this... but when we went he saw it because he thought it would be relevant to the Avengers end game... but it wasn't. and I actually (the one that begged and pleaded to go... 😂😂😭💀..) fell asleep writhing 30 min of the movie starting... woke up and was upset because this was the first time I've ever slept during a marvel film... I have slept through most DC movies.. but NEVER a marvel movie.. lmao. \nshe was bland.. as was the movie (after FORCING myself to watch this at home)... and seeing her in end game was pointless and a waste of film\, time\, and a paycheck. should've donated to the hungry or something instead of paying her for ... getting a hair cut in end game and being a bore in her own movie. . .",True
177329,Captain Marvel,2019-03-09,3,The movie was not like I expected. After seeing infinity war I was hoping this would be a big blockbuster too. Sadly it disappointed. Brie Larsson did not impress me as a superhero. I did not get the wow feeling like I did when seeing wonder woman. And the action was good but nothing special. Samuel was of course always good.,True
177059,Captain Marvel,2019-04-14,0,The movie was a huge disappointment as whole ,True
109868,Captain Marvel,2019-03-22,4,Better movie than Wonder Woman. Gal Gadot was better superhero than Captain Marvel. I liked it.,True
140372,Captain Marvel,2019-05-23,0,"It had a lot of potential for greatness and I was very excited to hear about it after Infinity War\, but the one-liners were TERRIBLE\, the final battle scene was not exciting nor creative\, and they put political views and feminist idiologies over the fans. Big oof. I refret spending money to go and see this.",True
163282,Captain Marvel,2019-03-09,2,"Previous rating got deleted. Why? Anyway\, weak plot and Larson was a bad casting choice. Samuel L was strong and the effects were good. It did move too slow and dialogue was meh at best. \n\nThe marvel intro and nod to Stan Lee were great and I did appreciate that. \n\nLetâ(TM)s hope CM is a good fit in IW:E",True
145177,Captain Marvel,2019-03-09,3,"It was okay. I enjoyed the linking to one of the stones\, how fury became fury and the cat (loved the cat) There were parts of the movie that seemed like it was just a live play. I dont think it is nessicary to watch if you read the comic books (hubby was explaining some of the history to me before the movie started) but if you dont read the comic books it does explain who she is and how she got her powers.  Cant wait for End Game to see how it all comes together!",True
118865,Captain Marvel,2019-03-09,5,Everyone in the theatre loved this movie. Please ignore the one star reviews.,True
112194,Captain Marvel,2019-03-24,5,"Captain marvel is a great marvel movie\, one of the best movies marvel has done in sometime. While Thor Ragnarok is good I'd compare this movie to be up there. The comedy in this movie is just right. They aren't trying too hard to get a joke across to the audience. This movie is worth all the pennies it got",True
157246,Captain Marvel,2019-03-10,2,"Not bad\, not that good either.  There are many continuity concerns with this film\, \""Meh\"" is the best description.",True
162484,Captain Marvel,2019-05-12,3,"Politics aside\, It was not an excellent movie\, nor was it a bad movie.  It rehashed Captain America: The Winter Soldier's the good guys are the bad guys with an origin story for a overpowered female lead. Felt a little rushed and less polished than the previous MCU entries.  It did contain\, hands down\, the greatest Stan Lee cameo ever.",True
100169,Captain Marvel,2019-03-23,4,"A fun Marvel movie that is FAR from their worst\, but certainly not their best. Plenty of good times here; from a younged up Nick Fury and Agent Coulson\, a charismatic yet slightly sinister Jude Law\, and finally to the shapeshifting\, enigmatic Skrulls! Brisk\, not overly laden with exposition\, action packed\, and fairly earnest. I feel that the worst transgression by far was (what seemed to me\, anyway) the attempt to mimic the humor and musicality of Guardians of the Galaxy. That felt like the LEAST genuine part of the movie for me. it's not that the jokes or the music were bad\, they just felt like too much of an obvious grab for the GotG vibe. Despite this minor complaint\, I enjoyed the movie. A friend of mine points out\, however\, that now Captain Marvel has become so powerful that she'll have the classic Superman problem. AKA too strong to write anything compelling. Well\, I still like Superman a lot and I've read and watched plenty of compelling stories about him\, so I dont think it is that big of a deal. Also kudos to Marvel for finally getting a female led project out the door. Also a wag of the finger for not doing it sooner.",True
145368,Captain Marvel,2019-03-17,3,"It was pretty good.  However\, there was a lot of shoehorning going on.  It was an unfortunate decision to introduce the main character in one film as there was enough meat to give the character plenty of story.  But I guess we will have to wait for Disney to grow up a bit more when it comes to felame lead superhero movies.",True
130390,Captain Marvel,2019-04-28,1,"I desperately tried to avoid the bad PR around this movie. I tried to give it a chance\, but even Samuel L Jackson couldn't save this movie. The cat was cute\, the effects were gorgeous\, but I was bored to tears by the halfway point. And to be honest\, alot of the negative hype was well-deserved. The flashbacks were cringe worthy\, and the dialogue was stilted at best.",True
173703,Captain Marvel,2019-03-09,1,The characters seem forced and one dimensional,True
186777,Captain Marvel,2019-03-09,1,"This movie was not good.  The plot made zero sense\, and it was politically charged\, man hating nonsense.\n\nMCU's sowing the seeds of their own destruction if they keep making movies like this.",True
140067,Captain Marvel,2019-03-09,5,"Itâ(TM)s a great movie and tons of fun! I didnâ(TM)t know much about Captain Marvel going into it but Iâ(TM)m intrigued at what this brings to the MCU! She kicked everyoneâ(TM)s ass\, which was fun to see! Brie Larson really oozed confidence and a bit of a fun mischievous side. She was great as the lead! Sam Jackson and Ben Mendelsohn scenes were terrific as well!",True
174634,Captain Marvel,2019-03-08,2,"The fx were OK\, but the film itself was bland and boring. Too bad...",True
185209,Captain Marvel,2019-03-08,1,This movie is Thor 2 bad.,True
193755,Captain Marvel,2019-03-10,0,wasted my money! Should've streamed it latter! Not worthy to watch in theater! Bad story! Awful fight scenes! Terrible actress! I'm really worried about the MCU's future!,True
123721,Captain Marvel,2019-03-10,5,Good movie. I have.enjoyed a lot.,True
189941,Captain Marvel,2019-03-08,0,Totally lacks every element that makes superhero characters great and the actress is the most unlikable I've ever seen in a Marvel movie. Huge disappointment.,True
102243,Captain Marvel,2019-03-23,5,"Amazing movie\, Brie Larson is wonderful and Samuel L Jackson was hilarious. Can't wait to see for of Captain Marvel!!",True
116993,Captain Marvel,2019-03-16,4,"Don't believe the negativity.  In spite of how some tried to market the movie\, it doesn't go overboard with SJW rhetoric. Captain Marvel is an A-class Marvel movie and they do a great job (as usual) of tying so many things together.  Can't wait to see Endgame.",True
147231,Captain Marvel,2019-03-09,5,"I went in sceptical and it won me over. This film does not deserve the hate it’s getting. It was a fun\, entertaining movie and it was great to see a powerful female superhero featured. Of course the breakout star was ginger kitty.",True
198036,Captain Marvel,2019-04-24,2,"Worst movie in the MCU by far. The story was predictable and uninteresting\, brie larson's performance was bland (which sucks because say what you will about her as a person\, she is an excellent actress) and she just wasn't an interesting character. Also\, this movie draaaaaaags. It should be 20 minutes shorter than it is. I give this film a star for the stan lee tribute at the beginning\, as well as the endgame mid-credits scene.",True
120736,Captain Marvel,2019-03-10,2,Felt beyond thrown together the whole movie. Not sure if it was the writing or Larson but it was bad acting hands down I hope they don't use the same writers for endgame because the movie was cringe worthy and the story was all over the place. They needed way more than 2 hrs to make this good and felt like they crammed as much as they could with little time. Big yikes felt like the first hulk,True
123653,Captain Marvel,2019-03-16,4,Good movie. Donâ(TM)t. Now why so many negative reviews. Brie Larson kicks ass!,True
123343,Captain Marvel,2019-03-20,4,"Good\, enterntaining movie. It falters in some obvious aspects\, but a good \""middle of the pack\"" for the MCU and a good origin story. Has a lot of heart and messages that are positives. Next one is bound to be better.",True
110573,Captain Marvel,2019-03-10,1,Boring filler to hold Marvel fans until Endgame. The plot is predictable and shallow. Captain Marvel is an unlikable and stoic in her performance and is easily overshadowed by every other actor and actress.,True
148957,Captain Marvel,2019-03-09,2,"Kind of a boiler plate Marvel movie with mostly good acting\, except for the wooden performance by the movies star\, Brie Larson.",True
125942,Captain Marvel,2019-03-25,4,"Great movie. Right up there with the other Marvel greats. Pretty sad to see trolls post bad reviews. I don’t know why or for what purpose but don’t believe the trolls. I had read bad reviews saying Bri Larson was not the right actor for the roll. I disagree. I thought she did a great job. She brought humor\, strength and realistic portrayal to the character. I am familiar with female fighter pilots and she pretty much nailed the attitude.",True
107334,Captain Marvel,2019-03-08,5,"Awesome movie. I'm going to watch it again. And Brie Larson has proven once again what an excellent actress she is.\n\nIn comparison\, some people say that she looks a bit dim next to Wonder Woman. But that's not the acting\, that's the script\, and the script had to be this way.\n\nThe character development is great\, especially about humanity and emotions\, or not subjecting to arbitrary rules made up by somebody else just to subject you to their terms of the game.\n\nI'm soo looking forward to seeing it again\, and to seeing Captain Marvel in Endgame.",True
189267,Captain Marvel,2019-03-10,4,Too bad there is a campaign to hurt this movie with fake bad reviews. The movie appears to be a much watch film as a centerpiece to the two part Infinity War series. The whole movie comes together by the end. You must stay to watch the first blip after the credits but the second and ending blip is funny but not worth the wait. Finally in the early subway sequence the View Askewniverse will have to look at the title of the reading material by the man on the train. It’s classic. ,True
138909,Captain Marvel,2019-03-17,5,"I really enjoyed the movie.  It was entertaining and never seemed to drag.  I'm really disappointed in all the feminist allegories people complained about.  I go to a movie and not try to pull any special political or social meaning from it unless it slaps me in the face.  When and if it does\, i stop watching.  Nothing jumped out at me here other than it being a good movie and Carol Danvers being a bad ass hero.",True
135338,Captain Marvel,2019-03-14,5,"I loved it! I've also been waiting 30 years to see her on the big screen. This also said\, Carol has a huge and in depth back story that had to be condensed into a 2 hr movie.",True
182718,Captain Marvel,2019-03-12,4,This is possibly the best origin movie of any of the Marvel universe heroes. Very well done and so good to finally see a female lead in a Marvel movie. ,True
188587,Captain Marvel,2019-03-29,1,"This would be a passable movie on entertainment value alone. Unfortunately\, it also does damage to the established lore of the MCU.",True
135130,Captain Marvel,2019-03-10,5,I love Captain Marvel !!!,True
148467,Captain Marvel,2019-03-09,0,Just ok. Comedy wasnâ(TM)t there.,True
106334,Captain Marvel,2019-05-31,4,At least clearly above End Game in being able to keep you awake.,True
154778,Captain Marvel,2019-03-12,2,"Movie was okay. Wasn't an overwhelming political agenda and the acting was very well done! Brie Larson and Sam L. Jackson had good chemistry throughout and their scenes together were enjoyable. Unfortunately the 2nd third of the movie was very slow and uneventful. But my biggest issue with the movie was the unnecessary tie ins with other movies in the MCU. Without giving too much away\, we learn things that (one) nobody was asking for\, and (two) the answers are more of a disservice and disrespectful to fans of both the comics and MCU as a whole. The source of Captain Marvel's power seems to break the timeline of an important item in the MCU and there's little to no character arc in her story. This would have been a great movie if it was by itself. But because of it's influence on a greater universe of connected movies\, it made me more upset at betrayed than entertained.",True
172241,Captain Marvel,2019-03-09,0,"Terrible plot\, inexpressive actress. Why bother?",True
161155,Captain Marvel,2019-06-05,5,Outstanding movie! Definitely one of my favorite character of the Marvel clan. Can wait for future developments! ,True
137818,Captain Marvel,2019-03-10,5,Incredible movie with a great cast and story.,True
127790,Captain Marvel,2019-03-09,0,"Honestly\, a very poor attempt at competing with Wonder Woman. The pacing is pretty bad in the film; I was checking the time more than I’d have liked. Politics aside\, this movie just fell flat. Brie Larson gave what is possibly the worst performance of any marvel superhero film. Her character never encountered a challenge that she didn’t immediately and easily overcome. Sam Jackson’s Nick Fury was only included for comedic purposes\, which is a missed opportunity for him to get more time in the spotlight. The really only enjoyable part of the movie for me was when Captain Marvel flies for the first time. I do not usually promote not seeing a movie\, but this one is rather useless in the larger scope of Avengers: Endgame. Save yourself some money and just look up the post credits online.",True
123438,Captain Marvel,2019-03-09,5,"Good fun movie\, better than some other marvel films\, definitely not the best marvel movie. It did have a very small amount of feminist things. But nothing that was a negative to the film. This was more about female empowerment. CGI was a little wonky at times but it wasn't exactly superman mustache level bad. Anyone who says this movie is bad or a mess is probably talking about their own self esteem.",True
131578,Captain Marvel,2019-03-10,4,"I enjoyed this film. 1 star reviews are ridiculous\, particularly if you’re a Marvel fan. Is it my favorite of the amazing franchise? No. However\, it’s funny\, the script is mostly smart\, and seeing Samuel Jackson de-aged was a treat. There’s surprises\, 90’s nostalgia\, big action\, and clever tie-ins to the other movies. Brie Larson’s character might have had a bit more heart compared to other stellar Marvel characters\, but she still did quite well. I think they wanted to to be more military in demeanor. Not sure I liked the fire Mohawk hair\, but that’s a minor quibble. Compared to other movies I’ve seen lately\, this was so much more fun.",True
139172,Captain Marvel,2019-03-10,4,"I really liked this movie: the soundtrack kicks ass\, and I got a kick out of all the cultural references\, BL and SLJ played off each other really well\, Ben Mendelsohn was great especially because he got to keep his accent for the character\, the plot twist was one I didn't see coming and it had the best and most clever Stan Lee cameo ever!",True
194404,Captain Marvel,2019-03-24,5,.We liked this movie. It was fun with lots of action and the plot was good.,True
135298,Captain Marvel,2019-03-10,5,I loved it! It a top tier Marvel movie.,True
183751,Captain Marvel,2019-10-22,0,This movie does more damage to the Marvel brand than anything that I've seen so far from the studio. It was soulless and the CGI was too far over the top to truly know what you were looking at. Waste of time and money.,True
167402,Captain Marvel,2019-03-09,4,"Slow start\, but picks up later.  Typical origin movie.  I liked it\, but not loved it.",True
191374,Captain Marvel,2019-03-29,0,very bad acting and Bad CGi. Not upto the mark of Marvel movie. Looks like they made movie out of scraps from infinity war and endgame residue budget.,True
122529,Captain Marvel,2019-03-13,4,Funny and action packed. Serious when need be. GREAT soundtrack,True
131357,Captain Marvel,2019-03-10,2,"I'd read the Capt. Marvel comics when I was kid and am familiar with hero and her lore.\n\nThat was really all I had in way of expectations as to what the movie might cover.\n\nWhile there wasn't much departure from the back story (she was not a pilot)\, which I thought was good for us who would know the here the adaptation to the screen was lacking.\n\nI didn't think the actress personified the hero. Frankly\, at times she seemed almost  like she was walking through a script rather than acting. Also\, there was no real struggle with her powers or even flying. Just kind of seemed to be there when she needed it.\n\nI didn't think the enemy made me care much. I love thrilling villains but this just didn't have it. It was like there was a goal to achieve\, not an epic struggle with a dangerous but relatable enemy equal.\n\nThe way Nick Fury lost his eye. Not good. It was almost like a bad joke. \n\nI cannot recommend this movie. Maybe when it becomes part of a set of marvel movies. I also wonder what will happen in end game. They seem to be preparing this character for something and it makes me nervous about end game.",True
174649,Captain Marvel,2019-03-22,3,"The good- a subtly displayed message of feminism that is not shoved down your throat and makes you aware of day-to-day sexism in society. They also had a black single mom and played her off without even any sense of token minority. Brie Larson and the beautifully de-aged Samuel L. Jackson were an outstanding on-screen combo. Coulson stolenthe show in his limited screen time. Ben Mendelson was great too\, as was Goose the cat. \n\nThe bad: SO. MUCH. WASTED. POTENTIAL. Jude Law. The Star Force. Gemma Chan. The Kree. They were extras with no reason to care for them\, no screen time\, and no significance to the plot. The Skrulls were also absolutely wasted. The twist did not work AT ALL. The Skrulls were such great villains\, and then...they werent? The shape shifting aliens had such importance in the comics and there were so many places they could have gone with it. All for nothing The action was bland the final battle was anticlimactic\, and could hardly even be considered a fight. Also\, Nick Fury losing his eye was almost as disappointing as Ben Kingsley in Iron Man 3.",True
137212,Captain Marvel,2019-06-29,2,"In a world of high expectations with the MCU\, this was a disappointment. There were fantastic moments\, but not enough for a great flow of a story. ",True
188023,Captain Marvel,2019-04-08,5,This was better than many of the individual Marvel hero movies. I think the audience score is too low.,True
104078,Captain Marvel,2019-03-09,5,Another great Marvel movie!,True
191392,Captain Marvel,2019-03-10,4,"very bad movie\, bored main character and bad Brie Larson actor play\, boring and predictable plot",True
197934,Captain Marvel,2019-03-11,1,"Worst MCU movie yet! I don't know who she is\, what she is! Kevin Feige you've let me down!",True
174172,Captain Marvel,2019-03-09,5,"the film is good\, too many expectations.the story on the top ten\,revealed little of the character a big minus.I look forward to the next film with her.Brie is a",True
168088,Captain Marvel,2019-03-11,4,Solid movie. In places where I thought the movie would stand out it seems to have played it safe. Jude Law's character is not written very well. We will likely see a much better foil in Endgame for Captain Marvel(le),True
158733,Captain Marvel,2019-03-15,2,Of all the marvel movies this was my least favorite. Writers whiffed on the script.,True
146563,Captain Marvel,2019-03-10,1,I was excited to see it.  It was really dull.,True
187903,Captain Marvel,2019-03-09,5,This was a really great movie. Definitely worth the watch I dont get why so many people are hating on it. ,True
158228,Captain Marvel,2019-03-16,4,"not the best movie\, but was fun.",True
181169,Captain Marvel,2019-03-15,2,This film is worst than thor 2. Terrible. I was expecting more ...,True
120365,Captain Marvel,2019-03-10,5,Fantastic movie. Great story. Really good adaptation of the Kree/Skrull war. Awesome 90's soundtrack.,True
139507,Captain Marvel,2019-03-10,4,I saw it 2 times. This movie is awsome and I want you to see it.,True
166043,Captain Marvel,2019-12-30,4,Sam Jackson and Brie Larson cop movie please,True
112353,Captain Marvel,2019-03-09,1,"Captain Marvel is not only bad movie. It actively lowers my fondness for previous Marvel Movies with it's pathetic portrayal of Sam Jackson's Nick Fury and introducing \""retroactive plotpoints\"" to fit crudely into past narrative.\n\nThe only worst Marvel movie I can think of is Thor 2.\n\nFortunately you probably don't need to watch it to enjoy the End Game.\n\nIf you want to see powerful and developed female character in central role in Marvel Verse\, please watch criminally underrated Agent Carter season 1 & 2.",True
121846,Captain Marvel,2019-03-10,2,For some reason my detailed review didn't make it on here the first time so im gonna summarise here.\nCaptain Marvel is not a bad film but it sure as hell ain't a good.\nIt's entertaining if your a Marvel fan if are not then skip this film.,True
147308,Captain Marvel,2019-03-10,2,"I went into this movie with my 2 daughters hoping for a top notch Marvel movie. This movie is absolutely lacking. Theres a bunch of holes in the story\, acting comes off as lazy and forced\, and the story is weak. I understand Marvel... You can throw anything against the wall and make millions\, i get it.. But come on... You can only get away with a few movies like this before your fans will stay home and wait to stream them.",True
137140,Captain Marvel,2019-03-09,4,"In 1995 Tank Girl (Titan Comics) bombed at the box office but became a genuine cult classic. Free wheeling action at the end of Captain Marvel\, swinging to a soundtrack by No Doubt redeems this movie from the boredom of Lego-like film segments that are the signature of the Marvel Comics franchise.  It's been a long time Tank Girl.  Bring your daughter. Enjoy Captain Marvel. No regrets. No Doubt.",True
103589,Captain Marvel,2019-03-11,4,"An excellent movie! Is it the best in the MCU... well\, definitely in the top five for me! Strong female lead\, excellent special effects and Samuel L. Jackson steals every scene the man is in! \nYou might be a bit lost if you haven't watched the other movies in the MCU\, especially when the audience gasps and you don't get it - but a hell of a good start out of the gate for Captain Marvel! Definitely recommended for kids - no bloody violence\, positive images and a good\, fun romp!",True
145283,Captain Marvel,2019-07-07,2,it was ok not great nothing special just watch it because its apart of the mcu i did like brie larson in this but the movie was very dull ,True
174307,Captain Marvel,2019-11-05,3,"The film was...okay. I really liked the CHEMISTRY between Samuel Jackson and Brie Larson but Brie's character...it's like they're not sure who they want her to be. On top of that\, Jude Law isn't very memorable. The twist\, I did NOT see coming with the Skrulls\, nicely done indeed! But other than that it's just...okay. Okay action\, okay acting\, not that memorable otherwise.",True
153677,Captain Marvel,2019-03-09,0,"Meh\, seemed like she could have done better",True
157222,Captain Marvel,2019-10-20,2,"Not bad for a movie\, but for the people who grew up reading the comics this is not captain marvel this is a constant pmsing\, selfish chick. She doesn't show any of the values captain marvel had like being a overly good Boy Scout. It's like she didn't do any research on the caricature. ",True
172169,Captain Marvel,2019-05-31,1,Terrible movie with bad acting and poor cgi.,True
136441,Captain Marvel,2019-03-09,1,I'm a white male so I'm not allowed to have an opinion about this movie.,True
108602,Captain Marvel,2019-03-10,5,"Before watching the movie\, I read a few of the reviews - and was pleastly surprised that the movie didnâ(TM)t stink as much as the reviews lead me to believe.  Brie did a great job in her first Marvel / Super hero movie (as good if not better than the acting in the first Thor movie).  Decent story\, good special effects\, and great action sequences - what more can you ask for from this genre.",True
142211,Captain Marvel,2019-03-12,5,It's a great Movie....,True
104823,Captain Marvel,2019-03-09,0,"Are you joking? This was 100 percent BORING. I feel asleep\, woke up 30 minutes later and didn't miss a beat. This movie is about an hour fifteen tooooo long.",True
135296,Captain Marvel,2019-03-12,5,I loved it. Itâ(TM)s a great movie.,True
157667,Captain Marvel,2019-03-09,1,Not much of a superhero movie. Or much of a super hero character. Nick Fury was the only good part.,True
135291,Captain Marvel,2019-03-17,4,"i loved it\, i really loved how it was both feminist and superhero themed\, its like i got progressive and social critical thinking while also giving me a healthy dose of kick ass action.  loved it\, near the end i got goose bumps at one point because of how well the scene transitioned\, it was emotionally impactful.  gotta say\, sometimes some stuff felt a bit forced but personally i only felt that for like one scene!  definitely recommend\, (only to open minded people though cause some might be a teensy bit biased.",True
167721,Captain Marvel,2019-03-29,1,So disappointing! Dull and uninspired movie-making about a character with no personality played by an actress with no charisma.,True
144154,Captain Marvel,2019-03-09,0,It was a lousy film. Just watched some overinflated female ego for 2 hours.. Shame that marvel has come to this...,True
153191,Captain Marvel,2019-03-30,0,Marvel's weakest film.,True
151421,Captain Marvel,2019-03-09,5,"Loved it. Great humor\, awesome action\, strong female lead and that cat! Awesome!!!",True
135010,Captain Marvel,2019-03-13,4,"I'll always argue that there's been some scenes with Carol removed\, she's not given enough alone time in the movie or me to fully care about her. It's surprising to me how much of a Carol Danvers Brie Larson is outside the movie and how little of a Carol Danvers she's in the actual movie. I believe she'll get there\, though. Great CGI\, the de-ageing was groundbreaking\, action scenes were fun\, music didn't really stick every time it played\, acting was 100% on point. Fun flick.",True
122539,Captain Marvel,2019-05-25,5,Funny and witty and carries along a much-needed message in today's culture.,True
137205,Captain Marvel,2019-03-21,2,In a word.....boring.  The movie had no substance.  The plot and storyline seemed like it was a rough draft from an early storyboard.,True
162688,Captain Marvel,2019-06-18,2,"Poor plot and bad story telling\, in which items said and developed in the beginning and mid movie contradict with ending and resolution towards the end. Poor lead character hard to believe in and support. ",True
161883,Captain Marvel,2019-05-26,5,"Perfect. Had this Captain Marvel been introduced in Endgame\, Thanos would've been quaking in his boots the moment he found out Nebula was time traveling.",True
198108,Captain Marvel,2019-04-10,2,Worst movie of the Marvel franchise.,True
124442,Captain Marvel,2019-03-11,4,Great but does not reach new heights. ,True
152377,Captain Marvel,2019-03-17,5,Loves this movie!!! The most integrering addition to the MCU since many many years! And Brie Larson does the role perfectly! Hope to see many more movies with her as Captain Marvel,True
